candidate_id,current_title,ai_skill_count,nontech_title,career_titles
CAND_0061810,Content Writer,9,yes,Content Writer | Customer Support | Operations Manager
CAND_0061862,Content Writer,10,yes,Content Writer
CAND_0061868,HR Manager,9,yes,HR Manager
CAND_0061903,Operations Manager,8,yes,Operations Manager | Graphic Designer
CAND_0061915,Business Analyst,8,no,Business Analyst
CAND_0061985,Operations Manager,9,yes,Operations Manager | Content Writer | Sales Executive
CAND_0062033,Accountant,9,yes,Accountant | Marketing Manager | Customer Support | Graphic Designer
CAND_0062092,Customer Support,7,yes,Customer Support | Civil Engineer
CAND_0062124,HR Manager,8,yes,HR Manager | Sales Executive
CAND_0062146,Graphic Designer,9,yes,Graphic Designer | Content Writer | Sales Executive | Graphic Designer
CAND_0062233,Marketing Manager,9,yes,Marketing Manager | Customer Support
CAND_0062266,Marketing Manager,10,yes,Marketing Manager
CAND_0062286,Content Writer,6,yes,Content Writer | Marketing Manager | Accountant
CAND_0062304,Customer Support,9,yes,Customer Support
CAND_0062312,Business Analyst,8,no,Business Analyst | Sales Executive | Graphic Designer | Marketing Manager
CAND_0062415,Sales Executive,8,yes,Sales Executive | Operations Manager
CAND_0062421,Customer Support,10,yes,Customer Support
CAND_0062433,Sales Executive,8,yes,Sales Executive | Accountant | Civil Engineer | Mechanical Engineer
CAND_0062494,Sales Executive,7,yes,Sales Executive | Civil Engineer | Marketing Manager | Project Manager
CAND_0062500,Graphic Designer,5,yes,Graphic Designer | Mechanical Engineer
CAND_0062551,Marketing Manager,8,yes,Marketing Manager | Customer Support | Operations Manager
CAND_0062564,Content Writer,10,yes,Content Writer | Mechanical Engineer | Marketing Manager | HR Manager
CAND_0062586,Graphic Designer,8,yes,Graphic Designer | HR Manager | Marketing Manager
CAND_0062697,Project Manager,11,yes,Project Manager | Civil Engineer | Content Writer | Customer Support
CAND_0062752,Project Manager,9,yes,Project Manager | Customer Support
CAND_0062761,Project Manager,5,yes,Project Manager | Mechanical Engineer | Accountant | Mechanical Engineer
CAND_0062762,Operations Manager,9,yes,Operations Manager | HR Manager
CAND_0062779,Graphic Designer,8,yes,Graphic Designer | Sales Executive
CAND_0062787,Accountant,7,yes,Accountant
CAND_0062821,Customer Support,7,yes,Customer Support | HR Manager
CAND_0062838,Customer Support,7,yes,Customer Support | Graphic Designer
CAND_0062853,Project Manager,10,yes,Project Manager
CAND_0062914,Graphic Designer,9,yes,Graphic Designer
CAND_0062923,Content Writer,6,yes,Content Writer
CAND_0062950,Mechanical Engineer,5,no,Mechanical Engineer
CAND_0062958,HR Manager,9,yes,HR Manager | Civil Engineer | Customer Support
CAND_0062971,Operations Manager,5,yes,Operations Manager
CAND_0062972,Project Manager,7,yes,Project Manager
CAND_0063117,Customer Support,10,yes,Customer Support | Business Analyst | Graphic Designer | Accountant
CAND_0063177,Civil Engineer,6,no,Civil Engineer | Customer Support
CAND_0063207,HR Manager,8,yes,HR Manager
CAND_0063224,Accountant,9,yes,Accountant | Project Manager | Civil Engineer | Sales Executive
CAND_0063306,Business Analyst,8,no,Business Analyst | Operations Manager | Operations Manager | Civil Engineer
CAND_0063314,Operations Manager,7,yes,Operations Manager | Business Analyst | Operations Manager | Graphic Designer
CAND_0063353,Mechanical Engineer,10,no,Mechanical Engineer | Customer Support | Graphic Designer | Graphic Designer
CAND_0063439,Project Manager,9,yes,Project Manager | Marketing Manager | Operations Manager | Civil Engineer
CAND_0063476,Accountant,10,yes,Accountant | Project Manager
CAND_0063539,Sales Executive,7,yes,Sales Executive | Civil Engineer | Business Analyst | Sales Executive
CAND_0063560,HR Manager,8,yes,HR Manager
CAND_0063575,Business Analyst,10,no,Business Analyst | HR Manager | Business Analyst
CAND_0063635,Civil Engineer,7,no,Civil Engineer
CAND_0063658,HR Manager,8,yes,HR Manager
CAND_0063707,Operations Manager,7,yes,Operations Manager
CAND_0063730,Sales Executive,10,yes,Sales Executive | Marketing Manager | Customer Support
CAND_0063737,HR Manager,8,yes,HR Manager | Civil Engineer | Customer Support
CAND_0063899,Operations Manager,8,yes,Operations Manager | Graphic Designer
CAND_0063915,Graphic Designer,10,yes,Graphic Designer | Content Writer
CAND_0063920,HR Manager,6,yes,HR Manager | Civil Engineer | Civil Engineer
CAND_0063984,Civil Engineer,6,no,Civil Engineer | Project Manager
CAND_0064011,HR Manager,9,yes,HR Manager
CAND_0064054,Graphic Designer,10,yes,Graphic Designer | Accountant | HR Manager
CAND_0064168,Civil Engineer,6,no,Civil Engineer | Accountant | Graphic Designer | Graphic Designer
CAND_0064198,HR Manager,11,yes,HR Manager | HR Manager | Customer Support | Sales Executive
CAND_0064215,Civil Engineer,11,no,Civil Engineer | Customer Support | HR Manager | Operations Manager
CAND_0064219,Accountant,11,yes,Accountant
CAND_0064221,Project Manager,9,yes,Project Manager | HR Manager | Marketing Manager
CAND_0064286,Graphic Designer,10,yes,Graphic Designer | Content Writer | Graphic Designer
CAND_0064312,Business Analyst,6,no,Business Analyst | Accountant | Business Analyst
CAND_0064347,Accountant,9,yes,Accountant | Civil Engineer | Project Manager | Sales Executive
CAND_0064370,Civil Engineer,9,no,Civil Engineer | Accountant | Civil Engineer | Civil Engineer
CAND_0064468,Customer Support,9,yes,Customer Support
CAND_0064475,HR Manager,8,yes,HR Manager | Business Analyst | HR Manager
CAND_0064492,Accountant,9,yes,Accountant | Content Writer | Business Analyst | Content Writer
CAND_0064517,Content Writer,9,yes,Content Writer
CAND_0064532,Customer Support,8,yes,Customer Support | Accountant | Operations Manager | Content Writer
CAND_0064569,Analytics Engineer,4,no,Analytics Engineer | Data Engineer
CAND_0064581,HR Manager,10,yes,HR Manager
CAND_0064589,HR Manager,8,yes,HR Manager | HR Manager | Project Manager | Graphic Designer
CAND_0064593,Operations Manager,6,yes,Operations Manager | Content Writer | Customer Support | Sales Executive
CAND_0064614,Marketing Manager,7,yes,Marketing Manager
CAND_0064633,Civil Engineer,7,no,Civil Engineer | Accountant | Sales Executive
CAND_0064661,Content Writer,8,yes,Content Writer
CAND_0064670,Content Writer,10,yes,Content Writer | Graphic Designer | Mechanical Engineer | Content Writer
CAND_0064682,Content Writer,8,yes,Content Writer | Sales Executive | HR Manager
CAND_0064773,Sales Executive,7,yes,Sales Executive | Civil Engineer
CAND_0064780,Project Manager,9,yes,Project Manager | Content Writer
CAND_0064817,Sales Executive,7,yes,Sales Executive
CAND_0064821,Content Writer,6,yes,Content Writer | Project Manager
CAND_0064906,Graphic Designer,10,yes,Graphic Designer | Customer Support | Customer Support
CAND_0064918,Sales Executive,9,yes,Sales Executive | Customer Support | Content Writer
CAND_0064921,Operations Manager,9,yes,Operations Manager | Sales Executive
CAND_0064947,HR Manager,8,yes,HR Manager | Operations Manager | Customer Support
CAND_0064959,Customer Support,9,yes,Customer Support | Business Analyst
CAND_0065010,Civil Engineer,6,no,Civil Engineer | Marketing Manager | HR Manager
CAND_0065082,HR Manager,10,yes,HR Manager
CAND_0065083,Accountant,9,yes,Accountant | Project Manager | Mechanical Engineer
CAND_0065084,Content Writer,5,yes,Content Writer | Business Analyst | Content Writer
CAND_0065144,Marketing Manager,7,yes,Marketing Manager
CAND_0065151,Senior Data Engineer,4,no,Senior Data Engineer | Senior Software Engineer
CAND_0065153,Operations Manager,9,yes,Operations Manager | Accountant
CAND_0065176,Mechanical Engineer,9,no,Mechanical Engineer | Mechanical Engineer
CAND_0065180,Business Analyst,9,no,Business Analyst | Business Analyst | Sales Executive
CAND_0065221,Project Manager,7,yes,Project Manager | Content Writer
CAND_0065261,Sales Executive,7,yes,Sales Executive | Graphic Designer | Marketing Manager | Business Analyst
CAND_0065296,Mechanical Engineer,11,no,Mechanical Engineer
CAND_0065302,Operations Manager,6,yes,Operations Manager
CAND_0065325,Customer Support,6,yes,Customer Support | Graphic Designer | Business Analyst
CAND_0065373,Project Manager,5,yes,Project Manager | Graphic Designer
CAND_0065406,Sales Executive,7,yes,Sales Executive | Civil Engineer | Marketing Manager
CAND_0065416,Graphic Designer,9,yes,Graphic Designer | Accountant | Mechanical Engineer
CAND_0065422,Sales Executive,8,yes,Sales Executive
CAND_0065423,Content Writer,10,yes,Content Writer | Graphic Designer | Business Analyst | Mechanical Engineer
CAND_0065445,Civil Engineer,7,no,Civil Engineer | Mechanical Engineer | Content Writer | Sales Executive
CAND_0065446,Graphic Designer,7,yes,Graphic Designer | HR Manager | Accountant | Mechanical Engineer
CAND_0065472,Customer Support,6,yes,Customer Support | Marketing Manager
CAND_0065481,Accountant,7,yes,Accountant | Mechanical Engineer | Customer Support | Operations Manager
CAND_0065493,Accountant,8,yes,Accountant
CAND_0065606,HR Manager,7,yes,HR Manager
CAND_0065626,Graphic Designer,7,yes,Graphic Designer
CAND_0065632,Sales Executive,8,yes,Sales Executive
CAND_0065677,Operations Manager,8,yes,Operations Manager | Business Analyst | Customer Support
CAND_0065684,Graphic Designer,7,yes,Graphic Designer | Sales Executive | Business Analyst | Sales Executive
CAND_0065745,Civil Engineer,7,no,Civil Engineer | Sales Executive | Mechanical Engineer | Graphic Designer
CAND_0065748,Sales Executive,8,yes,Sales Executive | Content Writer | Content Writer | Content Writer
CAND_0065769,Mechanical Engineer,8,no,Mechanical Engineer | Mechanical Engineer | Civil Engineer
CAND_0065788,Operations Manager,10,yes,Operations Manager | HR Manager | Marketing Manager | Operations Manager
CAND_0065798,Graphic Designer,9,yes,Graphic Designer | Mechanical Engineer | Operations Manager
CAND_0065838,Mechanical Engineer,9,no,Mechanical Engineer
CAND_0065856,Marketing Manager,6,yes,Marketing Manager | Marketing Manager
CAND_0065890,Business Analyst,9,no,Business Analyst | Sales Executive
CAND_0065915,Content Writer,9,yes,Content Writer | Project Manager | Civil Engineer | Content Writer
CAND_0065950,Accountant,7,yes,Accountant
CAND_0065953,Sales Executive,6,yes,Sales Executive | Graphic Designer
CAND_0065998,Sales Executive,8,yes,Sales Executive | HR Manager | Graphic Designer
CAND_0066005,HR Manager,5,yes,HR Manager | Accountant | Marketing Manager
CAND_0066059,Mechanical Engineer,6,no,Mechanical Engineer | Graphic Designer
CAND_0066120,Marketing Manager,6,yes,Marketing Manager
CAND_0066165,Sales Executive,9,yes,Sales Executive
CAND_0066172,Content Writer,9,yes,Content Writer
CAND_0066182,Civil Engineer,6,no,Civil Engineer | Civil Engineer
CAND_0066259,Graphic Designer,9,yes,Graphic Designer | HR Manager
CAND_0066276,Civil Engineer,10,no,Civil Engineer | HR Manager | Customer Support | Customer Support
CAND_0066304,HR Manager,6,yes,HR Manager | Content Writer | Content Writer | Operations Manager
CAND_0066324,Mechanical Engineer,7,no,Mechanical Engineer
CAND_0066354,Project Manager,8,yes,Project Manager | Operations Manager | Business Analyst
CAND_0066422,HR Manager,11,yes,HR Manager | Civil Engineer
CAND_0066464,Marketing Manager,5,yes,Marketing Manager | Civil Engineer
CAND_0066480,Sales Executive,11,yes,Sales Executive | Business Analyst | Customer Support
CAND_0066501,Operations Manager,9,yes,Operations Manager
CAND_0066503,HR Manager,6,yes,HR Manager | Customer Support | Business Analyst | Business Analyst
CAND_0066510,Business Analyst,11,no,Business Analyst
CAND_0066558,HR Manager,9,yes,HR Manager | Graphic Designer
CAND_0066599,Mechanical Engineer,9,no,Mechanical Engineer
CAND_0066609,DevOps Engineer,4,no,DevOps Engineer
CAND_0066613,Software Engineer,4,no,Software Engineer | Senior Software Engineer
CAND_0066648,Project Manager,6,yes,Project Manager | Sales Executive | Sales Executive | Civil Engineer
CAND_0066733,Civil Engineer,10,no,Civil Engineer | Operations Manager
CAND_0066754,Java Developer,4,no,Java Developer | Mobile Developer | DevOps Engineer
CAND_0066841,Business Analyst,5,no,Business Analyst | Project Manager | Business Analyst | Civil Engineer
CAND_0066908,Customer Support,7,yes,Customer Support
CAND_0066909,Accountant,11,yes,Accountant | Marketing Manager | Accountant | HR Manager
CAND_0066945,HR Manager,11,yes,HR Manager | Civil Engineer | Graphic Designer | HR Manager
CAND_0066954,HR Manager,8,yes,HR Manager | Graphic Designer | Content Writer | Civil Engineer
CAND_0067040,Accountant,11,yes,Accountant | Marketing Manager
CAND_0067043,Business Analyst,6,no,Business Analyst
CAND_0067090,HR Manager,8,yes,HR Manager | Graphic Designer | Graphic Designer | Project Manager
CAND_0067099,Graphic Designer,6,yes,Graphic Designer | Project Manager
CAND_0067111,ML Engineer,4,no,ML Engineer
CAND_0067216,Graphic Designer,10,yes,Graphic Designer | Customer Support | Operations Manager | Civil Engineer
CAND_0067226,Operations Manager,8,yes,Operations Manager | Accountant | HR Manager | Graphic Designer
CAND_0067229,Operations Manager,8,yes,Operations Manager | Content Writer | Mechanical Engineer | Operations Manager
CAND_0067264,Customer Support,7,yes,Customer Support | Graphic Designer | Customer Support | Content Writer
CAND_0067312,Operations Manager,9,yes,Operations Manager | Business Analyst | HR Manager
CAND_0067413,Graphic Designer,7,yes,Graphic Designer
CAND_0067415,Graphic Designer,8,yes,Graphic Designer
CAND_0067443,Cloud Engineer,4,no,Cloud Engineer | Mobile Developer | Frontend Engineer
CAND_0067467,Project Manager,7,yes,Project Manager
CAND_0067494,Project Manager,7,yes,Project Manager
CAND_0067589,Operations Manager,10,yes,Operations Manager
CAND_0067596,Customer Support,6,yes,Customer Support | Mechanical Engineer | Mechanical Engineer
CAND_0067602,Marketing Manager,6,yes,Marketing Manager | Marketing Manager
CAND_0067603,Operations Manager,7,yes,Operations Manager | Graphic Designer | Project Manager | Business Analyst
CAND_0067616,Marketing Manager,7,yes,Marketing Manager | Operations Manager
CAND_0067670,Accountant,7,yes,Accountant | Business Analyst
CAND_0067704,Operations Manager,8,yes,Operations Manager | Accountant
CAND_0067713,Accountant,6,yes,Accountant | Business Analyst
CAND_0067785,Business Analyst,10,no,Business Analyst
CAND_0067897,Accountant,9,yes,Accountant | Content Writer
CAND_0067902,Graphic Designer,8,yes,Graphic Designer | Graphic Designer
CAND_0067956,HR Manager,9,yes,HR Manager | Marketing Manager | Graphic Designer | HR Manager
CAND_0068023,Graphic Designer,5,yes,Graphic Designer | Project Manager
CAND_0068062,HR Manager,6,yes,HR Manager | Accountant | Content Writer
CAND_0068102,HR Manager,10,yes,HR Manager
CAND_0068167,Civil Engineer,6,no,Civil Engineer
CAND_0068212,Marketing Manager,6,yes,Marketing Manager
CAND_0068225,Business Analyst,9,no,Business Analyst
CAND_0068348,Operations Manager,5,yes,Operations Manager | Operations Manager | Sales Executive | Accountant
CAND_0068413,Civil Engineer,8,no,Civil Engineer | Graphic Designer
CAND_0068487,Operations Manager,10,yes,Operations Manager | Customer Support
CAND_0068513,Computer Vision Engineer,4,no,Computer Vision Engineer
CAND_0068517,HR Manager,10,yes,HR Manager | Marketing Manager | Project Manager | Mechanical Engineer
CAND_0068543,Customer Support,7,yes,Customer Support
CAND_0068552,Project Manager,10,yes,Project Manager | Operations Manager | Customer Support | Content Writer
CAND_0068560,Mechanical Engineer,9,no,Mechanical Engineer | Accountant
CAND_0068685,Accountant,8,yes,Accountant
CAND_0068716,Operations Manager,10,yes,Operations Manager | HR Manager | Business Analyst | Operations Manager
CAND_0068887,Accountant,7,yes,Accountant
CAND_0068896,Business Analyst,6,no,Business Analyst | Operations Manager | Graphic Designer
CAND_0068918,Mechanical Engineer,10,no,Mechanical Engineer | Sales Executive
